Airport Name,City,Country,3 Char Code,Identifier,Lat,Long,rand1,rand2,rand3
Wang-an Airport,Wang An,Taiwan,WOT,RCWA,23.36737251,119.5027771,115,8,U
Hualien Airport,Hualien,Taiwan,HUN,RCYU,24.0230999,121.6179962,52,8,U
Narita International Airport,Tokyo,Japan,NRT,RJAA,35.76470184,140.3860016,141,9,U
Matsumoto Airport,Matsumoto,Japan,MMJ,RJAF,36.16680145,137.9230042,2182,9,U
Hyakuri Airport,Ibaraki,Japan,IBR,RJAH,36.18109894,140.4149933,105,9,U
Minami Torishima Airport,Minami Tori Shima,Japan,\N,RJAM,24.28969955,153.9790039,22,9,U
Iwo Jima Airport,Iwojima,Japan,IWO,RJAW,24.7840004,141.322998,384,9,U
Nanki Shirahama Airport,Nanki-shirahama,Japan,SHM,RJBD,33.66220093,135.3639984,298,9,U
Kohnan Airport,Kohnan,Japan,\N,RJBK,34.59080124,133.9329987,3,9,U
Tokachi-Obihiro Airport,Obihiro,Japan,OBO,RJCB,42.73329926,143.2169952,505,9,U
New Chitose Airport,Sapporo,Japan,CTS,RJCC,42.77519989,141.6920013,82,9,U
Hakodate Airport,Hakodate,Japan,HKD,RJCH,41.77000046,140.8220062,151,9,U
Chitose Air Base,Chitose,Japan,SPK,RJCJ,42.79449844,141.6660004,87,9,U
Memanbetsu Airport,Memanbetsu,Japan,MMB,RJCM,43.88059998,144.1640015,135,9,U
Nakashibetsu Airport,Nakashibetsu,Japan,SHB,RJCN,43.57749939,144.9600067,234,9,U
Tokachi Airport,Tokachi,Japan,\N,RJCT,42.89049911,143.1580048,281,9,U
Wakkanai Airport,Wakkanai,Japan,WKJ,RJCW,45.40420151,141.8009949,30,9,U
Iki Airport,Iki,Japan,IKI,RJDB,33.74900055,129.7850037,41,9,U
Yamaguchi Ube Airport,Yamaguchi,Japan,UBJ,RJDC,33.93000031,131.279007,23,9,U
Tsushima Airport,Tsushima,Japan,TSJ,RJDT,34.28490067,129.3309937,213,9,U
Monbetsu Airport,Monbetsu,Japan,MBE,RJEB,44.30390167,143.404007,80,9,U
Asahikawa Airport,Asahikawa,Japan,AKJ,RJEC,43.67079926,142.4470062,721,9,U
Okushiri Airport,Okushiri,Japan,OIR,RJEO,42.07170105,139.4329987,161,9,U
Rishiri Airport,Rishiri Island,Japan,RIS,RJER,45.24200058,141.1860046,112,9,U
Ashiya Airport,Ashiya,Japan,\N,RJFA,33.8830986,130.6529999,98,9,U
Yakushima Airport,Yakushima,Japan,KUM,RJFC,30.38559914,130.6589966,124,9,U
Fukue Airport,Fukue,Japan,FUJ,RJFE,32.66630173,128.8329926,273,9,U
Fukuoka Airport,Fukuoka,Japan,FUK,RJFF,33.58589935,130.451004,32,9,U
New Tanegashima Airport,Tanegashima,Japan,TNE,RJFG,30.60510063,130.9909973,768,9,U
Kagoshima Airport,Kagoshima,Japan,KOJ,RJFK,31.80340004,130.7189941,906,9,U
Miyazaki Airport,Miyazaki,Japan,KMI,RJFM,31.87719917,131.4490051,20,9,U
Nyutabaru Airport,Nyutabaru,Japan,\N,RJFN,32.08359909,131.451004,259,9,U
Oita Airport,Oita,Japan,OIT,RJFO,33.47940063,131.7369995,19,9,U
Kitakyūshū Airport,Kitakyushu,Japan,KKJ,RJFR,33.84590149,131.0350037,21,9,U
Kumamoto Airport,Kumamoto,Japan,KMJ,RJFT,32.83729935,130.8549957,642,9,U
Nagasaki Airport,Nagasaki,Japan,NGS,RJFU,32.91690063,129.9140015,15,9,U
Kanoya Airport,Kanoya,Japan,\N,RJFY,31.36759949,130.8450012,214,9,U
Tsuiki Air Field,Tsuiki,Japan,\N,RJFZ,33.68500137,131.0399933,55,9,U
Amami Airport,Amami,Japan,ASJ,RJKA,28.43059921,129.7129974,27,9,U
Okierabu Airport,Okierabu,Japan,\N,RJKB,27.42550087,128.701004,101,9,U
Tokunoshima Airport,Tokunoshima,Japan,TKN,RJKN,27.83639908,128.8809967,17,9,U
Fukui Airport,Fukui,Japan,\N,RJNF,36.14279938,136.223999,19,9,U
Gifu Airport,Gifu,Japan,\N,RJNG,35.39410019,136.8699951,128,9,U
Hamamatsu Airport,Hamamatsu,Japan,\N,RJNH,34.75019836,137.7030029,150,9,U
Komatsu Airport,Kanazawa,Japan,KMQ,RJNK,36.39459991,136.4069977,36,9,U
Oki Airport,Oki Island,Japan,OKI,RJNO,36.18109894,133.3249969,311,9,U
Toyama Airport,Toyama,Japan,TOY,RJNT,36.64830017,137.1880035,95,9,U
Shizuhama Airport,Yaizu,Japan,\N,RJNY,34.81280136,138.2980042,23,9,U
Hiroshima Airport,Hiroshima,Japan,HIJ,RJOA,34.43610001,132.9190063,1088,9,U
Okayama Airport,Okayama,Japan,OKJ,RJOB,34.75690079,133.8549957,806,9,U
Izumo Airport,Izumo,Japan,IZO,RJOC,35.41360092,132.8899994,15,9,U
Hofu Airport,Hofu,Japan,\N,RJOF,34.03469849,131.548996,7,9,U
Miho Yonago Airport,Miho,Japan,YGJ,RJOH,35.49219894,133.2359924,20,9,U
Iwakuni Mcas,Iwakuni,Japan,\N,IWK,34.14386,132.23575,7,9,U
Kōchi Ryōma Airport,Kochi,Japan,KCZ,RJOK,33.54610062,133.6690063,42,9,U
Matsuyama Airport,Matsuyama,Japan,MYJ,RJOM,33.82720184,132.6999969,25,9,U
Osaka International Airport,Osaka,Japan,ITM,RJOO,34.78549957,135.4380035,50,9,U
Tottori Airport,Tottori,Japan,TTJ,RJOR,35.53010178,134.1670074,65,9,U
Tokushima Airport,Tokushima,Japan,TKS,RJOS,34.13280106,134.6069946,26,9,U
Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.21419907,134.0160065,607,9,U
Yao Airport,Osaka,Japan,\N,RJOY,34.59629822,135.6029968,39,9,U
Ozuki Airport,Ozuki,Japan,\N,RJOZ,34.04529953,131.052002,13,9,U
Aomori Airport,Aomori,Japan,AOJ,RJSA,40.73469925,140.6909943,664,9,U
Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.41189957,140.3710022,353,9,U
Sado Airport,Sado,Japan,SDS,RJSD,38.06019974,138.4140015,88,9,U
Hachinohe Airport,Hachinoe,Japan,\N,RJSH,40.5564003,141.4660034,152,9,U
Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.42860031,141.1349945,297,9,U
Akita Airport,Akita,Japan,AXT,RJSK,39.61560059,140.2189941,313,9,U
Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.70320129,141.3679962,119,9,U
Sendai Airport,Sendai,Japan,SDJ,RJSS,38.13970184,140.9170074,15,9,U
Matsushima Air Base,Matsushima,Japan,\N,RJST,38.4048996,141.2200012,7,9,U
Atsugi Naval Air Facility,Atsugi,Japan,\N,RJTA,35.45460129,139.4499969,205,9,U
Tateyama Airport,Tateyama,Japan,\N,RJTE,34.987099,139.828995,10,9,U
Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.11500168,139.7859955,303,9,U
Iruma Air Base,Iruma,Japan,\N,RJTJ,35.84189987,139.4109955,295,9,U
Kisarazu Airport,Kisarazu,Japan,\N,RJTK,35.39830017,139.9100037,10,9,U
Shimofusa Airport,Shimofusa,Japan,\N,RJTL,35.7989006,140.0110016,98,9,U
Oshima Airport,Oshima,Japan,OIM,RJTO,34.7820015,139.3600006,130,9,U
Kastner Army Heliport,Zama,Japan,\N,RJTR,35.51380157,139.3939972,360,9,U
Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9,U
Yokota Air Base,Yokota,Japan,OKO,RJTY,35.74850082,139.3480072,463,9,U
Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.12639999,126.8089981,39,9,U
Jeon Ju Airport,Jhunju,South Korea,CHN,RKJU,35.8783989,127.1200027,96,9,U
Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.84230042,127.6169968,53,9,U
Sokcho Airport,Sokch'o,South Korea,SHO,RKND,38.14260101,128.598999,92,9,U
Gangneung Airport,Kangnung,South Korea,KAG,RKNN,37.75360107,128.9440002,35,9,U
Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.51129913,126.4929962,118,9,U
Jinhae Airport,Chinhae,South Korea,\N,RKPE,35.14120102,128.6959991,8,9,U
Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.17950058,128.9380035,6,9,U
Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005,45,9,U
A 511 Airport,Pyongtaek,South Korea,\N,RKSG,36.96220016,127.0309982,51,9,U
Seoul Air Base,Seoul East,South Korea,SSN,RKSM,37.44580078,127.1139984,92,9,U
Osan Air Base,Osan,South Korea,OSN,RKSO,37.090599,127.029999,38,9,U
Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.55830002,126.7910004,58,9,U
Suwon Airport,Suwon,South Korea,SWU,RKSW,37.23939896,127.0070038,88,9,U
Pohang Airport,Pohang,South Korea,KPO,RKTH,35.98789978,129.4199982,70,9,U
Daegu Airport,Taegu,South Korea,TAE,RKTN,35.89410019,128.6589966,116,9,U
Yecheon Airport,Yechon,South Korea,YEC,RKTY,36.63190079,128.3549957,354,9,U
Naha Airport,Okinawa,Japan,OKA,ROAH,26.19580078,127.6460037,12,9,N
Ie Shima Auxiliary Air Base,Iejima,Japan,\N,RODE,26.7257576,127.7649002,184,9,U
Kadena Air Base,Kadena,Japan,DNA,RODN,26.3556,127.767998,143,9,U
Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.34449959,124.1869965,93,9,U
Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.3635006,126.7139969,23,9,U
Minami-Daito Airport,Minami Daito,Japan,MMD,ROMD,25.8465004,131.2630005,167,9,U
Miyako Airport,Miyako,Japan,MMY,ROMY,24.78280067,125.2949982,150,9,U
Kitadaito Airport,Kitadaito,Japan,KTD,RORK,25.94470024,131.3269959,80,9,U
Shimojishima Airport,Shimojishima,Japan,SHI,RORS,24.82670021,125.1449966,54,9,U
Tarama Airport,Tarama,Japan,\N,RORT,24.65390015,124.6750031,36,9,U
Yoron Airport,Yoron,Japan,RNJ,RORY,27.04400063,128.4019928,52,9,U
Futenma Marine Corps Air Station,Futema,Japan,\N,ROTM,26.27429962,127.7559967,247,9,U
Yonaguni Airport,Yonaguni Jima,Japan,OGN,ROYN,24.46689987,122.9779968,70,9,U
Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8,N
Awang Airport,Cotabato,Philippines,CBO,RPMC,7.165239811,124.2099991,189,8,N
Cagayan De Oro Airport,Ladag,Philippines,CGY,RPML,8.41562,124.611,601,8,N
Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.830731448,123.4611797,5,8,N
General Santos International Airport,Romblon,Philippines,GES,RPMR,6.058000088,125.0960007,505,8,N
Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.922420025,122.0599976,33,8,N
Loakan Airport,Baguio,Philippines,BAG,RPUB,16.37509918,120.6200027,4251,8,N
Daet Airport,Daet,Philippines,\N,RPUD,14.12919998,122.9800034,10,8,N
Basa Air Base,Floridablanca,Philippines,\N,RPUF,14.98649979,120.4929962,151,8,N
Lingayen Airport,Lingayen,Philippines,\N,RPUG,16.03479958,120.2409973,7,8,N
San Jose Airport,San Jose,Philippines,SJI,RPUH,12.36149979,121.0469971,14,8,N
Fernando Air Base,Lipa,Philippines,\N,RPUL,13.95499992,121.125,1220,8,N
Mamburao Airport,Mamburao,Philippines,\N,RPUM,13.20810032,120.6050034,13,8,N
Vigan Airport,Vigan,Philippines,\N,RPUQ,17.55529976,120.3560028,16,8,N
Dr.Juan C. Angara Airport,Baler,Philippines,\N,RPUR,15.72980022,121.5,108,8,N
Bagabag Airport,Bagabag,Philippines,\N,RPUZ,16.61919975,121.2519989,820,8,N
Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,RPVA,11.2276001,125.0279999,10,8,N
Bacolod-Silay City International Airport,Bacolod,Philippines,BCD,RPVB,10.7764,123.014999,82,8,N
Sibulan Airport,Dumaguete,Philippines,DGT,RPVD,9.333709717,123.3000031,15,8,N
Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,RPVE,11.9245,121.954002,7,8,N
Guiuan Airport,Guiuan,Philippines,\N,RPVG,11.03549957,125.7419968,7,8,N
Iloilo International Airport,Iloilo,Philippines,ILO,RPVI,10.833017,122.493358,27,8,N
Kalibo International Airport,Kalibo,Philippines,KLO,RPVK,11.67940044,122.3759995,14,8,N
Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,RPVP,9.742119789,118.7590027,71,8,N
Evelio Javier Airport,San Jose,Philippines,\N,RPVS,10.76599979,121.9329987,23,8,N
Comodoro Pierrestegui Airport,Concordia,Argentina,COC,SAAC,-31.2969,-57.9966,112,-3,N
Gualeguaychu Airport,Gualeguaychu,Argentina,GHU,SAAG,-33.0103,-58.6131,75,-3,N
Junin Airport,Junin,Argentina,\N,SAAJ,-34.5459,-60.9306,262,-3,N
General Urquiza Airport,Parana,Argentina,PRA,SAAP,-31.7948,-60.4804,242,-3,N
Islas Malvinas Airport,Rosario,Argentina,ROS,SAAR,-32.9036,-60.785,85,-3,N
Sauce Viejo Airport,Santa Fe,Argentina,SFN,SAAV,-31.7117,-60.8117,55,-3,N
Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,SABE,-34.5592,-58.4156,18,-3,N
Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,SACO,-31.32360077,-64.20800018,1604,-3,N
Chamical Airport,Gobernador Gordillo,Argentina,\N,SACT,-30.34530067,-66.29360198,1502,-3,N
San Fernando Airport,San Fernando,Argentina,\N,SADF,-34.4532,-58.5896,10,-3,N
Mariano Moreno Airport,Jose C. Paz,Argentina,\N,SADJ,-34.5606,-58.7896,105,-3,N
La Plata Airport,La Plata,Argentina,LPG,SADL,-34.9722,-57.8947,72,-3,N
Moron Airport,Moron,Argentina,\N,SADM,-34.6763,-58.6428,95,-3,N
El Palomar Airport,El Palomar,Argentina,\N,SADP,-34.6099,-58.6126,59,-3,N
Chos Malal Airport,Chosmadal,Argentina,\N,SAHC,-37.44469833,-70.22250366,2788,-3,N
Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,\N,SAHR,-39.0007019,-67.62049866,852,-3,N
El Plumerillo Airport,Mendoza,Argentina,MDZ,SAME,-32.83169937,-68.79290009,2310,-3,N
Comodoro D.R. Salomón Airport,Malargue,Argentina,LGS,SAMM,-35.49359894,-69.57430267,4685,-3,N
Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,SAMR,-34.588299,-68.4039,2470,-3,N
Catamarca Airport,Catamarca,Argentina,CTC,SANC,-28.59560013,-65.75170136,1522,-3,N
Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,SANE,-27.76555634,-64.30999756,656,-3,N
Tinogasta Airport,Tinogasta,Argentina,\N,SANI,-28.03779984,-67.58029938,3968,-3,N
Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,SANL,-29.38159943,-66.79579926,1437,-3,N
Chilecito Airport,Chilecito,Argentina,\N,SANO,-29.22389984,-67.43890381,3099,-3,N
Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,SANT,-26.8409,-65.104897,1493,-3,N
Domingo Faustino Sarmiento Airport,San Julian,Argentina,UAQ,SANU,-31.571501,-68.418198,1958,-3,N
Area De Material Airport,Rio Cuarto,Argentina,RCU,SAOC,-33.08509827,-64.26129913,1380,-3,N
Villa Dolores Airport,Villa Dolores,Argentina,VDR,SAOD,-31.94519997,-65.14630127,1847,-3,N
La Quiaca Airport,Laboulaye,Argentina,\N,SAOL,-22.15060043,-65.57749939,11414,-3,N
Marcos Juarez Airport,Marcos Juarez,Argentina,\N,SAOM,-32.6836,-62.1578,360,-3,N
Villa Reynolds Airport,Villa Reynolds,Argentina,\N,SAOR,-33.72990036,-65.38739777,1591,-3,N
Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,SAOU,-33.27320099,-66.35639954,2328,-3,N
Corrientes Airport,Corrientes,Argentina,CNQ,SARC,-27.4455,-58.7619,202,-3,N
Resistencia International Airport,Resistencia,Argentina,RES,SARE,-27.45,-59.0561,173,-3,N
Formosa Airport,Formosa,Argentina,FMA,SARF,-26.2127,-58.2281,193,-3,N
Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,SARI,-25.73730087,-54.47340012,916,-3,N
Paso De Los Libres Airport,Paso De Los Libres,Argentina,AOL,SARL,-29.6894,-57.1521,230,-3,N
Monte Caseros Airport,Monte Caseros,Argentina,\N,SARM,-30.2719,-57.6402,170,-3,N
Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,SARP,-27.3858,-55.9707,430,-3,N
Termal,Presidencia R.s.pena,Argentina,\N,SARS,-26.756519,-60.493103,307,-3,N
Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,SASA,-24.8560009,-65.48619843,4088,-3,N
Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,SASJ,-24.39279938,-65.09780121,3019,-3,N
Orán Airport,Oran,Argentina,ORA,SASO,-23.15279961,-64.32920074,1171,-3,N
Laboulaye Airport,La Quiaca,Argentina,\N,SASQ,-34.13539886,-63.36230087,449,-3,N
El Dorado Airport,El Dorado,Argentina,\N,SATD,-26.39749908,-54.5746994,685,-3,N
Goya Airport,Goya,Argentina,\N,SATG,-29.1058,-59.2189,128,-3,N
Oberá Airport,Obera,Argentina,\N,SATO,-27.51819992,-55.12419891,1125,-3,N
Reconquista Airport,Reconquista,Argentina,\N,SATR,-29.2103,-59.68,160,-3,N
Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,\N,SATU,-29.7706,-57.9789,229,-3,N
El Bolson Airport,El Bolson,Argentina,EHL,SAVB,-41.94319916,-71.53230286,1141,-3,N
General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.7853,-67.4655,189,-3,N
Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,SAVE,-42.90800095,-71.13950348,2621,-3,N
Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,SAVT,-43.2105,-65.2703,141,-3,N
Gobernador Castello Airport,Viedma,Argentina,VDM,SAVV,-40.8692,-63.0004,20,-3,N
El Tehuelche Airport,Puerto Madryn,Argentina,PMY,SAVY,-42.7592,-65.1027,427,-3,N
Marambio Base,Marambio Base,Antarctica,\N,SAWB,-64.23829651,-56.63079834,760,12,U
Puerto Deseado Airport,Puerto Deseado,Argentina,PUD,SAWD,-47.7353,-65.9041,268,-3,N
Hermes Quijada International Airport,Rio Grande,Argentina,RGA,SAWE,-53.7777,-67.7494,65,-3,N
Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,RGL,SAWG,-51.6089,-69.3126,61,-3,N
Malvinas Argentinas Airport,Ushuaia,Argentina,USH,SAWH,-54.8433,-68.2958,102,-3,N
Capitan D Daniel Vazquez Airport,San Julian,Argentina,ULA,SAWJ,-49.3068,-67.8026,203,-3,N
Perito Moreno Airport,Perito Moreno,Argentina,PMQ,SAWP,-46.53789902,-70.97869873,1410,-3,N
Santa Cruz Airport,Santa Cruz,Argentina,RZA,SAWU,-50.0165,-68.5792,364,-3,N
Comandante Espora Airport,Bahia Blanca,Argentina,BHI,SAZB,-38.725,-62.1693,246,-3,N
Brigadier D.H.E. Ruiz Airport,Colonel Suarez,Argentina,\N,SAZC,-37.446098,-61.889301,767,-3,N
Olavarria Airport,Olavarria,Argentina,\N,SAZF,-36.88999939,-60.21659851,551,-3,N
General Pico Airport,General Pico,Argentina,\N,SAZG,-35.69620132,-63.75830078,459,-3,N
Tres Arroyos Airport,Tres Arroyos,Argentina,\N,SAZH,-38.3869,-60.3297,400,-3,N
Bolivar Airport,Bolivar,Argentina,\N,SAZI,-36.1866,-61.0764,308,-3,N
Ástor Piazzola International Airport,Mar Del Plata,Argentina,MDQ,SAZM,-37.9342,-57.5733,72,-3,N
Presidente Peron Airport,Neuquen,Argentina,NQN,SAZN,-38.94900131,-68.15570068,895,-3,N
Comodoro Pedro Zanni Airport,Pehuajo,Argentina,\N,SAZP,-35.8446,-61.8576,278,-3,N
Santa Rosa Airport,Santa Rosa,Argentina,RSA,SAZR,-36.588299,-64.275703,630,-3,N
San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.15119934,-71.15750122,2774,-3,N
Héroes De Malvinas Airport,Tandil,Argentina,TDL,SAZT,-37.23740005,-59.22790146,574,-3,N
Villa Gesell Airport,Villa Gesell,Argentina,VLG,SAZV,-37.2354,-57.0292,32,-3,N
Cutral-Co Airport,Cutralco,Argentina,\N,SAZW,-38.93970108,-69.26460266,2132,-3,N
Aviador C. Campos Airport,San Martin Des Andes,Argentina,CPC,SAZY,-40.07540131,-71.13729858,2569,-3,N
Conceição do Araguaia Airport,Conceicao Do Araguaia,Brazil,CDJ,SBAA,-8.348349571,-49.30149841,653,-3,S
Campo Délio Jardim de Mattos Airport,Rio De Janeiro,Brazil,\N,SBAF,-22.875099,-43.384701,110,-3,S
Amapá Airport,Amapa,Brazil,\N,SBAM,2.07751,-50.8582,45,-3,S
Araraquara Airport,Araracuara,Brazil,AQA,SBAQ,-21.81200027,-48.13299942,2334,-3,S
Santa Maria Airport,Aracaju,Brazil,AJU,SBAR,-10.98400021,-37.07030106,23,-3,S
Assis,Assis,Brazil,\N,SBAS,-22.638564,-50.455914,1850,-3,S
Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.866389275,-56.10499954,948,-4,S
Araçatuba Airport,Aracatuba,Brazil,ARU,SBAU,-21.1413002,-50.42470169,1361,-3,S
Val de Cans/Júlio Cezar Ribeiro International Airport,Belem,Brazil,BEL,SBBE,-1.37925005,-48.47629929,54,-3,S
Comandante Gustavo Kraemer Airport,Bage,Brazil,BGX,SBBG,-31.39049911,-54.11220169,600,-3,S
Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,PLU,SBBH,-19.8512001,-43.95059967,2589,-3,S
Bacacheri Airport,Curitiba,Brazil,BFH,SBBI,-25.40509987,-49.23199844,3057,-3,S
Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,\N,SBBQ,-21.26720047,-43.76110077,3657,-3,S
Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,SBBR,-15.86916733,-47.92083359,3497,-3,S
Bauru Airport,Bauru,Brazil,BAU,SBBU,-22.34499931,-49.05379868,2025,-3,S
Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,BVB,SBBV,2.841388941,-60.6922226,276,-4,S
Barra do Garças Airport,Barra Do Garcas,Brazil,\N,SBBW,-15.86130047,-52.38890076,1147,-4,S
Cascavel Airport,Cascavel,Brazil,CAC,SBCA,-25.00029945,-53.50080109,2473,-3,S
Cachimbo Airport,Itaituba,Brazil,\N,SBCC,-9.333939552,-54.9654007,1762,-3,S
Tancredo Neves International Airport,Belo Horizonte,Brazil,CNF,SBCF,-19.62444305,-43.9719429,2715,-3,S
Campo Grande Airport,Campo Grande,Brazil,CGR,SBCG,-20.46870041,-54.67250061,1833,-4,S
Serafin Enoss Bertaso Airport,Chapeco,Brazil,XAP,SBCH,-27.13419914,-52.65660095,2146,-3,S
Brig. Lysias Augusto Rodrigues Airport,Carolina,Brazil,CLN,SBCI,-7.320439816,-47.45869827,565,-3,S
Diomício Freitas Airport,Criciuma,Brazil,CCM,SBCM,-28.72444344,-49.42139053,93,-3,S
Canoas Air Force Base,Porto Alegre,Brazil,\N,SBCO,-29.945928,-51.144413,26,-3,S
Bartolomeu Lisandro Airport,Campos,Brazil,CAW,SBCP,-21.69829941,-41.30170059,57,-3,S
Corumbá International Airport,Corumba,Brazil,CMG,SBCR,-19.01194382,-57.67139053,461,-4,S
Afonso Pena Airport,Curitiba,Brazil,CWB,SBCT,-25.5284996,-49.17580032,2988,-3,S
Caravelas Airport,Caravelas,Brazil,CRQ,SBCV,-17.65229988,-39.25310135,36,-3,S
Hugo Cantergiani Regional Airport,Caxias Do Sul,Brazil,CXJ,SBCX,-29.19709969,-51.1875,2472,-3,S
Marechal Rondon Airport,Cuiaba,Brazil,CGB,SBCY,-15.65289974,-56.11669922,617,-4,S
Cruzeiro do Sul Airport,Cruzeiro do Sul,Brazil,CZS,SBCZ,-7.599909782,-72.76950073,637,-5,S
Presidente Prudente Airport,President Prudente,Brazil,PPB,SBDN,-22.17510033,-51.42459869,1477,-3,S
Eduardo Gomes International Airport,Manaus,Brazil,MAO,SBEG,-3.038609982,-60.04970169,264,-4,S
Jacareacanga Airport,Jacare-acanga,Brazil,\N,SBEK,-6.233160019,-57.77690125,323,-3,S
São Pedro da Aldeia Airport,Sao Pedro Da Aldeia,Brazil,\N,SBES,-22.81290054,-42.09260178,61,-3,S
Cataratas International Airport,Foz Do Iguacu,Brazil,IGU,SBFI,-25.60027885,-54.48500061,786,-3,S
Hercílio Luz International Airport,Florianopolis,Brazil,FLN,SBFL,-27.67027855,-48.55250168,16,-3,S
Fernando de Noronha Airport,Fernando Do Noronha,Brazil,FEN,SBFN,-3.854929924,-32.4233017,193,-3,S
Fronteira,Fronteira,Brazil,\N,SBFT,-20.278483,-49.187472,1599,-3,S
Furnas Airport,Alpinopolis,Brazil,\N,SBFU,-20.70280075,-46.33530045,2413,-3,S
Pinto Martins International Airport,Fortaleza,Brazil,FOR,SBFZ,-3.776279926,-38.5326004,82,-3,S
Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,SBGL,-22.80999947,-43.25055695,28,-3,S
Guajará-Mirim Airport,Guajara-mirim,Brazil,\N,SBGM,-10.78639984,-65.28479767,478,-4,S
Santa Genoveva Airport,Goiania,Brazil,GYN,SBGO,-16.63199997,-49.22069931,2450,-3,S
EMBRAER - Unidade Gavião Peixoto Airport,Macae,Brazil,\N,SBGP,-21.77370071,-48.40510178,1998,-3,S
Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,GRU,SBGR,-23.43555641,-46.47305679,2459,-3,S
Guaratinguetá Airport,Guaratingueta,Brazil,\N,SBGW,-22.79159927,-45.20479965,1761,-3,S
Altamira Airport,Altamira,Brazil,ATM,SBHT,-3.253910065,-52.25400162,369,-3,S
Itacoatiara Airport,Itaituba,Brazil,\N,SBIC,-3.12725997,-58.48120117,142,-4,S
Itaituba Airport,Itaituba,Brazil,ITB,SBIH,-4.242340088,-56.0007019,110,-3,S
Bahia - Jorge Amado Airport,Ilheus,Brazil,IOS,SBIL,-14.81599998,-39.03319931,15,-3,S
Usiminas Airport,Ipatinga,Brazil,IPN,SBIP,-19.47069931,-42.48759842,784,-3,S
Francisco Vilela do Amaral Airport,Itumbiara,Brazil,\N,SBIT,-18.44470024,-49.21340179,1630,-3,S
Prefeito Renato Moreira Airport,Imperatriz,Brazil,IMP,SBIZ,-5.531290054,-47.45999908,432,-3,S
Belém/Brigadeiro Protásio de Oliveira Airport,Belem,Brazil,\N,SBJC,-1.414160013,-48.46070099,52,-3,S
Francisco de Assis Airport,Juiz De Fora,Brazil,JDF,SBJF,-21.79150009,-43.38679886,2989,-3,S
Presidente Castro Pinto International Airport,Joao Pessoa,Brazil,JPA,SBJP,-7.145833015,-34.94861221,217,-3,S
